SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
17297,4/21/20,Maryland,US,4/21/20 23:39,14193,652,0
17298,4/21/20,Massachusetts,US,4/21/20 23:39,41199,1961,0
17299,4/21/20,Mayotte,France,4/21/20 23:39,311,4,117
17300,4/21/20,Michigan,US,4/21/20 23:39,32667,2575,0
17301,4/21/20,Minnesota,US,4/21/20 23:39,2567,160,0
17302,4/21/20,Mississippi,US,4/21/20 23:39,4716,183,0
17303,4/21/20,Missouri,US,4/21/20 23:39,6066,224,0
17304,4/21/20,Montana,US,4/21/20 23:39,437,12,0
17305,4/21/20,Montserrat,UK,4/21/20 23:39,11,0,2
17306,4/21/20,Nebraska,US,4/21/20 23:39,1685,33,0
17307,4/21/20,Nevada,US,4/21/20 23:39,3937,163,0
17308,4/21/20,New Brunswick,Canada,4/21/20 23:39,118,0,0
17309,4/21/20,New Caledonia,France,4/21/20 23:39,18,0,17
17310,4/21/20,New Hampshire,US,4/21/20 23:39,1490,42,0
17311,4/21/20,New Jersey,US,4/21/20 23:39,92387,4753,0
17312,4/21/20,New Mexico,US,4/21/20 23:39,1971,58,0
17313,4/21/20,New South Wales,Australia,4/21/20 23:39,2926,26,1379
17314,4/21/20,New York,US,4/21/20 23:39,258361,19104,0
17315,4/21/20,Newfoundland and Labrador,Canada,4/21/20 23:39,257,3,0
17316,4/21/20,Ningxia,Mainland China,4/21/20 23:39,75,0,75
17317,4/21/20,North Carolina,US,4/21/20 23:39,7134,245,0
17318,4/21/20,North Dakota,US,4/21/20 23:39,644,13,0
17319,4/21/20,Northern Mariana Islands,US,4/21/20 23:39,14,2,0
17320,4/21/20,Northern Territory,Australia,4/21/20 23:39,28,0,9
17321,4/21/20,Northwest Territories,Canada,4/21/20 23:39,5,0,0
17322,4/21/20,Nova Scotia,Canada,4/21/20 23:39,737,10,0
17323,4/21/20,Ohio,US,4/21/20 23:39,13725,557,0
17324,4/21/20,Oklahoma,US,4/21/20 23:39,2807,164,0
17325,4/21/20,Ontario,Canada,4/21/20 23:39,12715,694,0
17326,4/21/20,Oregon,US,4/21/20 23:39,2004,78,0
17327,4/21/20,Pennsylvania,US,4/21/20 23:39,35249,1614,0
17328,4/21/20,Prince Edward Island,Canada,4/21/20 23:39,26,0,0
17329,4/21/20,Puerto Rico,US,4/21/20 23:39,1298,64,0
17330,4/21/20,Qinghai,Mainland China,4/21/20 23:39,18,0,18
17331,4/21/20,Quebec,Canada,4/21/20 23:39,20126,1044,0
17332,4/21/20,Queensland,Australia,4/21/20 23:39,1015,6,738
17333,4/21/20,Recovered,Canada,4/21/20 23:39,0,0,13188
17334,4/21/20,Recovered,US,4/21/20 23:39,0,0,75204
17335,4/21/20,Reunion,France,4/21/20 23:39,410,0,238
17336,4/21/20,Rhode Island,US,4/21/20 23:39,5500,171,0
17337,4/21/20,Saint Barthelemy,France,4/21/20 23:39,6,0,6
17338,4/21/20,Saint Pierre and Miquelon,France,4/21/20 23:39,1,0,0
17339,4/21/20,Saskatchewan,Canada,4/21/20 23:39,320,4,0
17340,4/21/20,Shaanxi,Mainland China,4/21/20 23:39,277,3,253
17341,4/21/20,Shandong,Mainland China,4/21/20 23:39,787,7,765
17342,4/21/20,Shanghai,Mainland China,4/21/20 23:39,638,7,530
17343,4/21/20,Shanxi,Mainland China,4/21/20 23:39,197,0,140
17344,4/21/20,Sichuan,Mainland China,4/21/20 23:39,561,3,554
17345,4/21/20,Sint Maarten,Netherlands,4/21/20 23:39,67,10,12
17346,4/21/20,South Australia,Australia,4/21/20 23:39,435,4,331
17347,4/21/20,South Carolina,US,4/21/20 23:39,4439,124,0
17348,4/21/20,South Dakota,US,4/21/20 23:39,1755,8,0
17349,4/21/20,St Martin,France,4/21/20 23:39,37,2,19
17350,4/21/20,Tasmania,Australia,4/21/20 23:39,180,7,67
17351,4/21/20,Tennessee,US,4/21/20 23:39,7394,157,0
17352,4/21/20,Texas,US,4/21/20 23:39,20574,533,0
17353,4/21/20,Tianjin,Mainland China,4/21/20 23:39,189,3,176
17354,4/21/20,Tibet,Mainland China,4/21/20 23:39,1,0,1
17355,4/21/20,Turks and Caicos Islands,UK,4/21/20 23:39,11,1,0
17356,4/21/20,Utah,US,4/21/20 23:39,3297,32,0
17357,4/21/20,Vermont,US,4/21/20 23:39,818,40,0
17358,4/21/20,Victoria,Australia,4/21/20 23:39,1319,14,1172
17359,4/21/20,Virgin Islands,US,4/21/20 23:39,53,3,0
17360,4/21/20,Virginia,US,4/21/20 23:39,9630,324,0
17361,4/21/20,Washington,US,4/21/20 23:39,12392,664,0
17362,4/21/20,West Virginia,US,4/21/20 23:39,908,26,0
17363,4/21/20,Western Australia,Australia,4/21/20 23:39,541,7,340
17364,4/21/20,Wisconsin,US,4/21/20 23:39,4625,244,0
17365,4/21/20,Wyoming,US,4/21/20 23:39,443,2,0
17366,4/21/20,Xinjiang,Mainland China,4/21/20 23:39,76,3,73
17367,4/21/20,Yukon,Canada,4/21/20 23:39,11,0,0
17368,4/21/20,Yunnan,Mainland China,4/21/20 23:39,184,2,178
17369,4/21/20,Zhejiang,Mainland China,4/21/20 23:39,1268,1,1251
